Front Offset, Back Offset, Side Offset, Top Offset, Ahmed Target Size, Mesh Base, Mesh Max Tet, Mesh Min, Mesh Target, Prism Layer Thickness, cd*A [], cl*A [], Drag [N], Lift [N], Maximum Memory [MiB], Total Solver Elapsed Time [min], Total Meshing Time [min], Cell Count, Face Count, Vertex Count, Iteration, Continuity, X-momentum, Y-momentum, Z-momentum, Tdr, Tke, Error, Comment
2.0 m, 5.5 m, 2.0 m, 3.0 m, 5.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 125.0 mm, 20.0 mm,0.289006939249755,0.347582863592476,16.289415781777,19.5909544538153,4302.21875,26.7517245977333,0.928233333333333,1764801,5265757,1852875,1000,1.39594430106038E-06,2.54238108918725E-06,3.04510423227712E-06,1.97807460639535E-06,5.29197986552334E-06,3.03047999533715E-06, N/A , N/A
2.0 m, 6.0 m, 2.0 m, 3.0 m, 5.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 125.0 mm, 20.0 mm,0.287503345006134,0.347198766785551,16.2046680872579,19.5693054491073,4254.7265625,26.1507727146334,0.973516666666667,1772994,5289897,1861624,1000,1.28221837214679E-06,1.8916196164459E-06,3.45417372827515E-06,1.57237877522219E-06,3.98070250683782E-06,1.79429624076729E-06, N/A , N/A
2.0 m, 6.5 m, 2.0 m, 3.0 m, 5.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 125.0 mm, 20.0 mm,0.287735704307294,0.340016092118226,16.2177646491508,19.1644654325146,4214.6328125,26.3509582785167,1.01583333333333,1778071,5305187,1867458,1000,8.15715119877415E-06,2.66073703236199E-05,3.74324657157916E-05,2.32120605180666E-05,0.000164115674119002,7.76628086559023E-05, N/A , N/A
2.0 m, 7.0 m, 2.0 m, 3.0 m, 5.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 125.0 mm, 20.0 mm,0.288766144165451,0.355320260342267,16.2758437504042,20.0270604969888,4238.8125,26.4765886985334,1.04325,1780308,5311701,1869674,1000,1.37983077341656E-06,1.75809660132939E-06,2.01139987443534E-06,1.44711639102056E-06,8.69622164435116E-07,6.19232453950674E-07, N/A , N/A
2.0 m, 7.5 m, 2.0 m, 3.0 m, 5.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 125.0 mm, 20.0 mm,0.288439612466263,0.348016453767412,16.2574393113004,19.615393073375,4264.77734375,26.51896589205,1.03786666666667,1790226,5340698,1880085,1000,1.55134975845535E-06,2.63256680869822E-06,4.35960335600687E-06,2.88114778666531E-06,9.21635731060695E-06,2.51933762652831E-06, N/A , N/A
2.0 m, 8.0 m, 2.0 m, 3.0 m, 5.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 125.0 mm, 20.0 mm,0.288378308792907,0.35161992443453,16.2539840274002,19.8184969576848,4233.75390625,26.4758338192,1.06791666666667,1789944,5339588,1879871,1000,2.07495111858689E-06,5.45784709987067E-06,6.54419192385764E-06,4.43282067278754E-06,2.78853036683785E-05,1.09646550770837E-05, N/A , N/A
2.0 m, 8.5 m, 2.0 m, 3.0 m, 5.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 125.0 mm, 20.0 mm,0.288505597189939,0.354148736064949,16.2611584351457,19.9610293971778,4238.15625,26.6548766921333,1.08971666666667,1802813,5378163,1893908,1000,2.42420423380886E-06,2.75238174714175E-06,4.81824930379575E-06,3.55085353249905E-06,3.39485491498455E-05,2.89820877694272E-06, N/A , N/A
2.0 m, 9.0 m, 2.0 m, 3.0 m, 5.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 125.0 mm, 20.0 mm,0.289033575249694,0.343597409573862,16.290917077486,19.3663206863463,4229.4765625,27.1631538105,1.18561666666667,1805561,5386046,1896565,1000,1.36923857871099E-05,3.12802033130276E-05,5.17034032701485E-05,3.56889903590255E-05,9.14357922548529E-05,2.61440413344056E-05, N/A , N/A
2.5 m, 1.0 m, 2.0 m, 3.0 m, 5.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 125.0 mm, 20.0 mm, 0.28960334207565247, 0.3536766470263303, 16.323031077069505, 19.934420850490195, 3734.3671875, 43.30812271659998, 1.1028666666666667, 1718182, 5127199, 1801815, 1000, 8.092405243110005E-7, 1.1541704995511825E-6, 1.2593595178267202E-6, 1.079891926992005E-6, 6.575596292003639E-7, 1.034118531569234E-6, N/A , N/A
2.5 m, 1.5 m, 2.0 m, 3.0 m, 5.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 125.0 mm, 20.0 mm, 0.2881112344197057, 0.34894853566527995, 16.23893080576811, 19.667928384867647, 3978.4140625, 41.87706800088334, 1.02775, 1722674, 5140688, 1806649, 1000, 4.633032009959684E-6, 7.896535008280822E-6, 3.0275421173444327E-5, 1.9491772899391762E-5, 3.438418674035773E-5, 1.2025481932392108E-5, N/A , N/A
2.5 m, 2.0 m, 2.0 m, 3.0 m, 5.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 125.0 mm, 20.0 mm, 0.287188063537963, 0.3528825198978886, 16.18689774950526, 19.889661139832878, 3982.6015625, 41.94280821400007, 1.1583166666666667, 1727182, 5154040, 1811572, 1000, 2.1052879775871614E-6, 4.284336210842899E-6, 8.803563005560516E-6, 6.4075758282627075E-6, 1.5366694134933775E-5, 5.041599250018222E-6, N/A , N/A
2.5 m, 2.5 m, 2.0 m, 3.0 m, 5.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 125.0 mm, 20.0 mm, 0.2862287859088309, 0.3542732108179259, 16.13282959393898, 19.968045218357904, 3977.63671875, 42.545739028099966, 1.1691666666666667, 1736148, 5180565, 1821253, 1000, 1.0357856133882813E-6, 1.4587569203265307E-6, 1.7766526168764946E-6, 1.1889651781002352E-6, 1.7528591171157848E-6, 9.496739182861308E-7, N/A , N/A
2.5 m, 3.0 m, 2.0 m, 3.0 m, 5.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 125.0 mm, 20.0 mm, 0.28639630615519807, 0.3447718192822774, 16.14227160578833, 19.432514418885013, 3903.984375, 42.21926914541668, 1.1962333333333333, 1741066, 5195032, 1826578, 1000, 8.918407998930668E-6, 1.9318547501857802E-5, 4.6125304686143336E-5, 2.989200264393403E-5, 9.707214761748236E-5, 2.503249233784124E-5, N/A , N/A
2.5 m, 3.5 m, 2.0 m, 3.0 m, 5.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 125.0 mm, 20.0 mm, 0.28622741925883144, 0.35592729978836773, 16.13275256488865, 20.061275308436446, 3986.77734375, 41.48398279736667, 1.1527666666666667, 1747063, 5212873, 1833048, 1000, 1.0304391206532752E-6, 1.2329081603745898E-6, 1.6213940884601271E-6, 1.0917047960531537E-6, 3.284790708056013E-7, 2.5096872929174946E-7, N/A , N/A
2.5 m, 4.0 m, 2.0 m, 3.0 m, 5.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 125.0 mm, 20.0 mm, 0.28616871721925125, 0.34714816548433836, 16.129443917932136, 19.56645338736551, 4009.42578125, 42.583582996650016, 1.3163166666666666, 1752411, 5228886, 1839164, 1000, 6.499449146829283E-6, 1.1465773224293473E-5, 3.621170289364931E-5, 2.6041340893723714E-5, 4.8459074602008576E-5, 9.645732074482367E-6, N/A , N/A
